City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
363,Kapaa,US,22.0752,-159.319,301.33,77,90,1.79,Rain
364,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
365,Cape Town,ZA,-33.9258,18.4232,282.74,68,0,1.03,Clear
366,Souillac,MU,-20.5167,57.5167,293.36,83,40,1.54,Clouds
367,Yellowknife,CA,62.456,-114.3525,294.44,77,75,0.45,Rain
368,Hilo,US,19.7297,-155.09,306.08,81,90,3.09,Rain
369,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
370,Dingle,PH,10.9995,122.6711,299.6,86,100,6.21,Clouds
371,Mayumba,GA,-3.432,10.6554,293.95,89,32,0.75,Clouds
372,Srednekolymsk,RU,67.45,153.6833,289.7,51,76,2.81,Clouds
373,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
374,Vaini,TO,-21.2,-175.2,299.24,89,40,3.09,Clouds
375,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
376,Saint-Philippe,RE,-21.3585,55.7679,292.92,75,26,2.8,Clouds
377,Port Alfred,ZA,-33.5906,26.891,284.71,67,98,2.1,Clouds
378,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
379,Maningrida,AU,-12.0667,134.2667,296.27,80,14,1.0,Clouds
380,Namibe,AO,-15.1961,12.1522,291.38,89,10,1.83,Clear
381,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
382,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
383,Portland,US,45.5234,-122.6762,304.02,27,20,0.89,Smoke
384,Barela,IN,23.1,80.05,297.56,95,100,5.0,Rain
385,Salalah,OM,17.0151,54.0924,298.2,100,90,2.57,Drizzle
386,Mwanza,TZ,-2.5167,32.9,294.23,52,2,5.96,Clear
387,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
388,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
389,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
390,Castro,BR,-24.7911,-50.0119,284.85,80,0,1.26,Clear
391,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
392,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
393,Carnarvon,AU,-24.8667,113.6333,287.19,67,79,3.6,Clouds
394,Srednekolymsk,RU,67.45,153.6833,289.7,51,76,2.81,Clouds
395,Dudinka,RU,69.4058,86.1778,290.37,85,100,12.19,Rain
396,Mafra,BR,-26.1114,-49.8053,285.35,73,0,1.02,Clear
397,Hilo,US,19.7297,-155.09,306.08,81,90,3.09,Rain
398,Ankazoabo,MG,-22.2833,44.5167,288.22,66,15,7.65,Clouds
399,Hattiesburg,US,31.3271,-89.2903,307.33,74,1,2.06,Thunderstorm
400,Svetlogorsk,BY,52.6333,29.7333,288.63,83,60,3.11,Clouds
401,Richards Bay,ZA,-28.783,32.0377,287.23,63,81,6.41,Rain
402,La Asuncion,VE,11.0333,-63.8628,302.0,74,72,6.69,Clouds
403,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
404,Dunedin,NZ,-45.8742,170.5036,284.71,61,22,1.79,Clouds
405,Dingle,PH,10.9995,122.6711,299.6,86,100,6.21,Clouds
406,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
407,Aykhal,RU,66.0,111.5,288.84,77,41,7.27,Clouds
408,Bambous Virieux,MU,-20.3428,57.7575,293.29,83,40,1.54,Clouds
409,Kavieng,PG,-2.5744,150.7967,301.91,74,16,6.43,Clouds
410,Norman Wells,CA,65.282,-126.8329,288.17,77,90,4.63,Clouds
411,Hobart,AU,-42.8794,147.3294,280.99,81,75,1.34,Clouds
412,Calabozo,VE,8.9242,-67.4293,298.49,88,81,1.03,Clouds
413,Carnarvon,AU,-24.8667,113.6333,287.19,67,79,3.6,Clouds
414,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
415,Khatanga,RU,71.9667,102.5,285.22,71,33,2.38,Clouds
416,Kommunisticheskiy,RU,61.6789,64.4819,282.37,97,73,2.22,Clouds
417,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
418,Hambantota,LK,6.1241,81.1185,299.57,78,98,7.43,Clouds
419,Matay,EG,28.419,30.7792,300.32,44,0,4.22,Clear
420,Ayan,RU,56.45,138.1667,287.83,95,100,5.73,Clouds
421,Khatanga,RU,71.9667,102.5,285.22,71,33,2.38,Clouds
422,Marzuq,YE,14.4,46.4667,293.2,86,100,2.91,Clouds
423,Belaya Gora,RU,68.5333,146.4167,289.68,40,97,3.57,Clouds
424,Saint-Joseph,RE,-21.3667,55.6167,292.36,72,14,2.81,Clouds
425,Punta Arenas,CL,-53.15,-70.9167,276.21,87,40,8.75,Rain
426,Clyde River,CA,70.4692,-68.5914,276.28,87,90,8.23,Clouds
427,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
428,Tuktoyaktuk,CA,69.4541,-133.0374,288.15,55,75,5.66,Clouds
429,Avarua,CK,-21.2078,-159.775,299.18,69,20,5.14,Clouds
430,San Cristobal,VE,7.7669,-72.225,301.25,93,100,1.78,Clouds
431,Punta Arenas,CL,-53.15,-70.9167,276.21,87,40,8.75,Rain
432,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
433,Mahina,PF,-17.5065,-149.489,301.02,57,20,2.06,Clouds
434,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
435,Hobart,AU,-42.8794,147.3294,280.99,81,75,1.34,Clouds
436,Hagenow,DE,53.4333,11.1833,289.78,92,0,2.88,Clear
437,Boyabat,TR,41.4689,34.7667,288.61,84,33,1.89,Clouds
438,Porbandar,IN,21.6422,69.6093,301.18,84,98,7.05,Clouds
439,Arraial Do Cabo,BR,-22.9661,-42.0278,291.13,77,0,2.06,Clear
440,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
441,Gornopravdinsk,RU,60.05,69.9,286.9,84,72,1.22,Clouds
442,Cabo San Lucas,MX,22.8909,-109.9124,311.21,51,1,4.12,Clear
443,Vaini,TO,-21.2,-175.2,299.24,89,40,3.09,Clouds
444,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
445,Naze,JP,28.3667,129.4833,299.66,89,97,12.67,Rain
446,Saldanha,ZA,-33.0117,17.9442,279.18,66,0,3.59,Clear
447,Kirensk,RU,57.7853,108.1119,289.81,84,30,0.76,Clouds
448,Abu Samrah,SY,35.3029,37.1841,298.18,65,57,4.09,Clouds
449,Port Hardy,CA,50.6996,-127.4199,289.25,88,90,3.09,Clouds
450,Matagami,CA,49.7502,-77.6328,297.21,43,1,2.57,Clear
451,Altamira,BR,-3.2033,-52.2064,298.85,53,41,1.28,Clouds
452,Bengkulu,ID,-3.8004,102.2655,296.82,85,54,1.77,Clouds
453,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
454,Leh,IN,34.1667,77.5833,290.34,56,20,1.72,Clouds
455,Manzanillo,CU,20.3433,-77.1167,300.21,82,69,2.63,Rain
456,Cape Town,ZA,-33.9258,18.4232,282.74,68,0,1.03,Clear
457,Long Beach,US,33.767,-118.1892,312.06,70,1,4.47,Clear
458,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
459,Tuktoyaktuk,CA,69.4541,-133.0374,288.15,55,75,5.66,Clouds
460,Bowen,AU,-20.0167,148.2333,296.27,82,30,2.5,Clouds
461,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
462,Tuktoyaktuk,CA,69.4541,-133.0374,288.15,55,75,5.66,Clouds
463,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
464,Chuy,UY,-33.6971,-53.4616,288.55,87,5,1.85,Rain
465,Nikolskoye,RU,59.7035,30.7861,289.71,61,96,1.6,Clouds
466,Iwakuni,JP,34.15,132.1833,301.51,73,75,0.0,Clouds
467,Itarema,BR,-2.9248,-39.9167,299.3,78,18,6.99,Clouds
468,Loudi,CN,27.7344,111.9944,298.59,89,54,1.28,Clouds
469,Mazagao,BR,-0.115,-51.2894,301.18,76,61,2.98,Clouds
470,Kathmandu,NP,27.7167,85.3167,295.27,100,75,1.54,Clouds
471,Price,US,39.5994,-110.8107,304.11,64,90,5.66,Clouds
472,Atuona,PF,-9.8,-139.0333,298.39,76,40,5.11,Clouds
473,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
474,Anchorage,US,61.2181,-149.9003,292.33,71,40,3.09,Clouds
475,Punta Arenas,CL,-53.15,-70.9167,276.21,87,40,8.75,Rain
476,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
477,Vaini,TO,-21.2,-175.2,299.24,89,40,3.09,Clouds
478,Victoria,HK,22.2855,114.1577,302.25,91,74,2.24,Rain
479,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
480,Camara De Lobos,PT,32.6333,-16.9667,295.5,64,40,4.12,Clouds
481,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
482,Palmer,US,42.1584,-72.3287,298.38,73,67,1.34,Clouds
483,Dera Ghazi Khan,PK,30.0561,70.6348,306.28,50,90,4.23,Clouds
484,Kaitangata,NZ,-46.2817,169.8464,280.33,69,33,1.24,Clouds
485,Chokurdakh,RU,70.6333,147.9167,279.82,64,79,5.88,Clouds
486,Whitehorse,CA,60.7161,-135.0538,294.83,34,40,4.02,Clouds
487,Cherskiy,RU,68.75,161.3,284.94,59,2,3.97,Clear
488,Georgetown,MY,5.4112,100.3354,300.87,90,20,0.45,Clouds
489,Ribeira Grande,PT,38.5167,-28.7,295.15,95,100,3.12,Clouds
490,Cherskiy,RU,68.75,161.3,284.94,59,2,3.97,Clear
491,Kodiak,US,57.79,-152.4072,285.88,88,90,3.09,Rain
492,Ponta Do Sol,PT,32.6667,-17.1,295.5,60,3,3.05,Clear
493,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
494,Mbulu,TZ,-3.85,35.5333,286.37,68,86,3.01,Clouds
495,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
496,Soubre,CI,5.7856,-6.6083,295.26,87,97,1.57,Clouds
497,Castro,BR,-24.7911,-50.0119,284.85,80,0,1.26,Clear
498,Vaini,TO,-21.2,-175.2,299.24,89,40,3.09,Clouds
499,Khorixas,NA,-20.3667,14.9667,286.99,10,0,4.7,Clear
500,Vaini,TO,-21.2,-175.2,299.24,89,40,3.09,Clouds
501,Nerchinskiy Zavod,RU,51.3088,119.61,291.44,88,18,1.92,Clouds
502,Bengkulu,ID,-3.8004,102.2655,296.82,85,54,1.77,Clouds
503,Pontianak,ID,-0.0333,109.3333,297.14,94,20,0.0,Mist
504,Mahebourg,MU,-20.4081,57.7,293.31,83,40,1.54,Clouds
505,Tasiilaq,GL,65.6145,-37.6368,278.24,99,100,2.2,Rain
506,Kavieng,PG,-2.5744,150.7967,301.91,74,16,6.43,Clouds
507,Lorengau,PG,-2.0226,147.2712,301.28,80,30,3.73,Clouds
508,Avarua,CK,-21.2078,-159.775,299.18,69,20,5.14,Clouds
509,Bredasdorp,ZA,-34.5322,20.0403,282.77,76,0,4.63,Clear
510,Calgary,CA,51.0501,-114.0853,301.33,19,20,3.13,Smoke
511,Port Macquarie,AU,-31.4333,152.9167,284.76,76,50,3.54,Clouds
512,Port Alfred,ZA,-33.5906,26.891,284.71,67,98,2.1,Clouds
513,Havoysund,NO,70.9963,24.6622,280.64,87,100,13.17,Clouds
514,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
515,Eirunepe,BR,-6.6603,-69.8736,300.01,53,63,0.86,Clouds
516,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
517,Butaritari,KI,3.0707,172.7902,301.58,77,38,7.53,Rain
518,Kampot,KH,10.6167,104.1833,302.18,80,100,4.4,Clouds
519,Taoudenni,ML,22.6783,-3.9836,310.86,21,94,2.52,Clouds
520,Pedasi,PA,7.5333,-80.0333,300.42,80,100,1.58,Clouds
521,Talara,PE,-4.5772,-81.2719,292.03,84,42,9.08,Clouds
522,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
523,Sinazongwe,ZM,-17.2614,27.4618,293.46,39,86,1.61,Clouds
524,Bredasdorp,ZA,-34.5322,20.0403,282.77,76,0,4.63,Clear
525,Nelson Bay,AU,-32.7167,152.15,287.57,92,53,7.11,Clouds
526,Curup,ID,-3.4667,102.5333,292.09,97,85,0.42,Clouds
527,Boende,CD,-0.2167,20.8667,298.02,65,98,1.22,Clouds
528,Saint George,US,37.1041,-113.5841,312.41,26,1,4.02,Clear
529,Butaritari,KI,3.0707,172.7902,301.58,77,38,7.53,Rain
530,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
531,Guerrero Negro,MX,27.9769,-114.0611,299.5,61,20,7.75,Clouds
532,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,296.45,62,68,0.73,Clouds
533,Natchitoches,US,31.7668,-93.1335,307.62,52,40,1.54,Clouds
534,Hobart,AU,-42.8794,147.3294,280.99,81,75,1.34,Clouds
535,Tazmalt,DZ,36.3868,4.3989,303.34,29,0,1.61,Clear
536,Port Elizabeth,ZA,-33.918,25.5701,280.31,87,90,0.0,Clouds
537,Xiaoweizhai,CN,26.1903,107.5125,294.02,96,23,1.59,Clouds
538,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
539,Kasongo-Lunda,CD,-6.4667,16.8167,294.49,29,8,1.08,Clear
540,Hithadhoo,MV,-0.6,73.0833,300.98,76,100,4.91,Clouds
541,Torbay,CA,47.6666,-52.7314,289.13,95,90,2.57,Fog
542,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
543,Cape Town,ZA,-33.9258,18.4232,282.74,68,0,1.03,Clear
544,Powell River,CA,49.8496,-124.5361,297.62,46,75,2.57,Clouds
545,Grindavik,IS,63.8424,-22.4338,286.12,100,90,6.69,Mist
546,New Norfolk,AU,-42.7826,147.0587,280.79,79,75,1.46,Clouds
547,Manadhoo,MV,5.7667,73.3833,301.14,77,94,6.04,Clouds
548,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
549,Vaini,TO,-21.2,-175.2,299.24,89,40,3.09,Clouds
550,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
551,Puerto Ayora,EC,-0.7393,-90.3518,300.13,80,91,0.89,Clouds
552,Tortoli,IT,39.9256,9.6572,298.61,83,0,6.17,Clear
553,Cape Town,ZA,-33.9258,18.4232,282.74,68,0,1.03,Clear
554,Mamallapuram,IN,12.6264,80.1722,302.18,65,100,5.29,Clouds
555,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
556,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
557,Bolshaya Martynovka,RU,47.271,41.6679,291.72,56,6,2.64,Clear
558,Tadine,NC,-21.55,167.8833,296.43,80,88,4.14,Clouds
559,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
560,Ponta Do Sol,PT,32.6667,-17.1,295.5,60,3,3.05,Clear
561,College,US,64.8569,-147.8028,296.6,69,75,2.06,Rain
562,Butaritari,KI,3.0707,172.7902,301.58,77,38,7.53,Rain
563,Port Lincoln,AU,-34.7333,135.8667,284.99,65,41,10.99,Clouds
564,Llangefni,GB,53.2556,-4.3106,292.07,72,64,5.66,Clouds
565,Chuy,UY,-33.6971,-53.4616,288.55,87,5,1.85,Rain
566,Vaini,TO,-21.2,-175.2,299.24,89,40,3.09,Clouds
567,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
568,Barrow,US,71.2906,-156.7887,276.16,87,90,7.72,Rain
569,George,ZA,-33.963,22.4617,278.9,93,0,3.09,Clear
570,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
571,Atuona,PF,-9.8,-139.0333,298.39,76,40,5.11,Clouds
572,Bonavista,CA,48.6499,-53.1147,286.55,96,100,4.13,Clouds
573,Russkaya Polyana,UA,49.417,31.9201,290.15,70,6,2.19,Clear
574,Krasnovishersk,RU,60.4078,57.082,283.95,79,62,2.17,Clouds
575,Yeppoon,AU,-23.1333,150.7333,293.03,73,13,4.22,Clouds
576,Abonnema,NG,4.7084,6.7931,296.97,83,94,1.6,Clouds
577,Dolores,AR,-36.3132,-57.6792,286.76,77,95,1.71,Clouds
578,Englewood,US,39.6478,-104.9878,304.43,41,75,1.79,Clouds
579,Kabare,CD,-2.4683,28.8242,290.7,59,88,0.35,Clouds
580,Barrow,US,71.2906,-156.7887,276.16,87,90,7.72,Rain
581,Bethel,US,41.3712,-73.414,300.32,59,1,2.06,Clear
582,Touros,BR,-5.1989,-35.4608,297.65,81,5,7.4,Clear
583,Wangaratta,AU,-36.3667,146.3333,281.26,100,90,2.06,Clouds
584,Richards Bay,ZA,-28.783,32.0377,287.23,63,81,6.41,Rain
585,Madona,LV,56.8533,26.217,283.72,91,1,1.86,Clear
586,Klaksvik,FO,62.2266,-6.589,283.66,91,63,7.47,Clouds
587,Uarini,BR,-2.99,-65.1083,300.12,81,46,1.09,Clouds
588,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
589,Palana,RU,59.1167,159.9667,285.2,84,98,3.71,Clouds
590,New Norfolk,AU,-42.7826,147.0587,280.79,79,75,1.46,Clouds
591,Torbay,CA,47.6666,-52.7314,289.13,95,90,2.57,Fog
592,Port Lincoln,AU,-34.7333,135.8667,284.99,65,41,10.99,Clouds
593,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
594,Blumberg,DE,47.8406,8.5333,293.09,81,100,1.26,Clouds
595,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
596,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
597,Smithers,CA,54.7804,-127.1743,290.33,63,75,1.54,Rain
598,Amurzet,RU,47.6967,131.0981,302.03,59,60,3.51,Clouds
599,Mokhsogollokh,RU,61.4681,128.9203,289.2,94,100,5.71,Rain
600,Avarua,CK,-21.2078,-159.775,299.18,69,20,5.14,Clouds
601,Bardiyah,LY,31.7561,25.0865,298.28,69,0,5.83,Clear
602,Hilo,US,19.7297,-155.09,306.08,81,90,3.09,Rain
603,Nemuro,JP,43.3236,145.575,290.79,90,95,4.8,Clouds
604,Castro,BR,-24.7911,-50.0119,284.85,80,0,1.26,Clear
605,Tuktoyaktuk,CA,69.4541,-133.0374,288.15,55,75,5.66,Clouds
606,Olindina,BR,-11.3667,-38.3333,293.31,95,83,4.42,Clouds
607,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
608,Karratha,AU,-20.7377,116.8463,293.1,41,8,5.01,Clear
609,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
610,Bluff,NZ,-46.6,168.3333,282.48,74,72,4.41,Clouds
611,Vardo,NO,70.3705,31.1107,281.26,81,100,16.14,Clouds
612,Jalu,LY,29.0331,21.5482,299.89,55,0,5.45,Clear
613,Turukhansk,RU,65.8167,87.9833,292.97,78,100,8.73,Clouds
614,Sitka,US,57.0531,-135.33,287.09,88,75,4.63,Rain
615,Wajir,KE,1.7471,40.0573,296.49,63,64,8.86,Clouds
616,Nicoya,CR,10.1483,-85.452,296.9,84,99,2.98,Rain
617,Torbay,CA,47.6666,-52.7314,289.13,95,90,2.57,Fog
618,Benjamin Constant,BR,-4.3831,-70.0311,303.18,58,20,1.03,Clouds
619,Norman Wells,CA,65.282,-126.8329,288.17,77,90,4.63,Clouds
620,Beringovskiy,RU,63.05,179.3167,284.87,83,100,3.16,Rain
621,Anadyr,RU,64.75,177.4833,288.43,77,40,5.0,Rain
622,Yellowknife,CA,62.456,-114.3525,294.44,77,75,0.45,Rain
623,Butaritari,KI,3.0707,172.7902,301.58,77,38,7.53,Rain
624,Upernavik,GL,72.7868,-56.1549,277.56,94,100,4.14,Rain
625,Butaritari,KI,3.0707,172.7902,301.58,77,38,7.53,Rain
626,Atuona,PF,-9.8,-139.0333,298.39,76,40,5.11,Clouds
627,Luderitz,NA,-26.6481,15.1594,291.58,22,1,10.31,Clear
628,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
629,Baoying,CN,33.2292,119.3092,297.79,91,48,3.27,Clouds
630,Cabo San Lucas,MX,22.8909,-109.9124,311.21,51,1,4.12,Clear
631,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
632,Mar Del Plata,AR,-38.0023,-57.5575,286.16,55,0,1.34,Clear
633,Punta Arenas,CL,-53.15,-70.9167,276.21,87,40,8.75,Rain
634,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
635,Puerto Ayora,EC,-0.7393,-90.3518,300.13,80,91,0.89,Clouds
636,Hilo,US,19.7297,-155.09,306.08,81,90,3.09,Rain
637,Carnarvon,AU,-24.8667,113.6333,287.19,67,79,3.6,Clouds
638,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
639,Barrow,US,71.2906,-156.7887,276.16,87,90,7.72,Rain
640,New Norfolk,AU,-42.7826,147.0587,280.79,79,75,1.46,Clouds
641,Kutum,SD,14.2,24.6667,296.17,67,60,6.17,Clouds
642,Bredasdorp,ZA,-34.5322,20.0403,282.77,76,0,4.63,Clear
643,Port Augusta,AU,-32.5,137.7667,284.23,63,62,6.52,Clouds
644,Riyadh,SA,24.6877,46.7219,307.23,21,14,2.01,Clouds
645,Panelas,BR,-8.6636,-36.0058,290.19,96,36,2.89,Clouds
646,Matara,LK,5.9485,80.5353,297.99,89,95,4.32,Clouds
647,Fairhope,US,30.523,-87.9033,306.4,62,1,2.06,Clear
648,Wum,CM,6.3833,10.0667,290.89,98,100,0.86,Rain
649,Namibe,AO,-15.1961,12.1522,291.38,89,10,1.83,Clear
650,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
651,Ranong,TH,9.9658,98.6348,300.17,87,100,6.1,Rain
652,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
653,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
654,Suba,PH,10.8438,121.0102,301.79,80,89,9.59,Clouds
655,Bingol,TR,38.8847,40.4939,292.36,58,0,3.47,Clear
656,Kapaa,US,22.0752,-159.319,301.33,77,90,1.79,Rain
657,Hamilton,US,39.1834,-84.5333,303.71,55,1,0.45,Clear
658,Hithadhoo,MV,-0.6,73.0833,300.98,76,100,4.91,Clouds
659,Klaksvik,FO,62.2266,-6.589,283.66,91,63,7.47,Clouds
660,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
661,Naze,JP,28.3667,129.4833,299.66,89,97,12.67,Rain
662,Praya,CV,14.9215,-23.5087,297.45,69,75,5.66,Clouds
663,Busselton,AU,-33.65,115.3333,282.09,66,96,5.29,Clouds
664,Kapaa,US,22.0752,-159.319,301.33,77,90,1.79,Rain
665,Port Alfred,ZA,-33.5906,26.891,284.71,67,98,2.1,Clouds
666,Hamilton,US,39.1834,-84.5333,303.71,55,1,0.45,Clear
667,Saint-Philippe,RE,-21.3585,55.7679,292.92,75,26,2.8,Clouds
668,Torbay,CA,47.6666,-52.7314,289.13,95,90,2.57,Fog
669,Hobart,AU,-42.8794,147.3294,280.99,81,75,1.34,Clouds
670,Vila Velha,BR,-20.3297,-40.2925,294.12,64,0,1.54,Clear
671,Lorengau,PG,-2.0226,147.2712,301.28,80,30,3.73,Clouds
672,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
673,Saint-Philippe,RE,-21.3585,55.7679,292.92,75,26,2.8,Clouds
674,Hamilton,US,39.1834,-84.5333,303.71,55,1,0.45,Clear
675,Viedma,AR,-40.8135,-62.9967,281.7,55,92,3.28,Clouds
676,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
677,Amantea,IT,39.1332,16.0746,297.12,76,0,0.61,Clear
678,Sao Joao Da Barra,BR,-21.6403,-41.0511,293.21,67,0,4.36,Clear
679,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
680,Port Shepstone,ZA,-30.7414,30.455,284.45,63,44,6.43,Clouds
681,La Ronge,CA,55.1001,-105.2842,292.29,59,90,7.2,Clouds
682,Luwuk,ID,-0.9516,122.7875,297.88,81,99,2.38,Clouds
683,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
684,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
685,Hambantota,LK,6.1241,81.1185,299.57,78,98,7.43,Clouds
686,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
687,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
688,Comodoro Rivadavia,AR,-45.8667,-67.5,283.07,46,0,2.57,Clear
689,Atuona,PF,-9.8,-139.0333,298.39,76,40,5.11,Clouds
690,Tasiilaq,GL,65.6145,-37.6368,278.24,99,100,2.2,Rain
691,Kahului,US,20.8947,-156.47,303.16,74,40,12.35,Clouds
692,Alofi,NU,-19.0595,-169.9187,300.09,83,6,5.14,Clear
693,Qaanaaq,GL,77.484,-69.3632,278.91,62,23,1.72,Clouds
694,Hovd,MN,48.0056,91.6419,292.68,54,18,1.65,Clouds
695,Longyearbyen,SJ,78.2186,15.6401,280.06,87,75,3.6,Clouds
696,Broken Hill,AU,-31.95,141.4333,280.99,87,75,5.14,Clouds
697,Solok,ID,-0.7918,100.6593,293.96,89,100,0.79,Clouds
698,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
699,Luderitz,NA,-26.6481,15.1594,291.58,22,1,10.31,Clear
700,Valdivia,CL,-39.8142,-73.2459,282.2,89,100,1.5,Clouds
701,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
702,Fairbanks,US,64.8378,-147.7164,296.61,68,90,0.0,Rain
703,Hermanus,ZA,-34.4187,19.2345,282.54,74,0,4.77,Clear
704,Rikitea,PF,-23.1203,-134.9692,295.0,59,71,6.07,Clouds
705,Ushuaia,AR,-54.8,-68.3,275.96,81,40,4.12,Clouds
706,Veraval,IN,20.9,70.3667,301.09,84,99,7.8,Clouds
707,Ponta Do Sol,PT,32.6667,-17.1,295.5,60,3,3.05,Clear
708,Jamestown,US,42.097,-79.2353,298.06,55,1,0.89,Clear
709,Nador,MA,35.174,-2.9287,300.19,88,0,1.54,Clear
710,Marsh Harbour,BS,26.5412,-77.0636,301.0,72,100,0.68,Clouds
711,Kurumkan,RU,54.3,110.3,290.12,69,74,0.67,Clouds
712,Verkhnyaya Inta,RU,65.9811,60.3094,286.48,51,86,4.4,Clouds
713,Airai,TL,-8.9266,125.4092,288.89,34,32,1.34,Clouds
714,Albany,US,42.6001,-73.9662,298.47,57,45,2.72,Clouds
715,Hithadhoo,MV,-0.6,73.0833,300.98,76,100,4.91,Clouds
716,Rocha,UY,-34.4833,-54.3333,288.34,88,28,1.79,Clouds
717,Matara,LK,5.9485,80.5353,297.99,89,95,4.32,Clouds
718,Cape Town,ZA,-33.9258,18.4232,282.74,68,0,1.03,Clear
719,Codrington,AU,-38.2667,141.9667,281.77,91,100,6.86,Rain
720,Salalah,OM,17.0151,54.0924,298.2,100,90,2.57,Drizzle
721,Half Moon Bay,US,37.4636,-122.4286,310.79,60,1,0.89,Clear
722,Mataura,NZ,-46.1927,168.8643,282.3,72,43,1.48,Clouds
723,Kaitangata,NZ,-46.2817,169.8464,280.33,69,33,1.24,Clouds
